phase	source	target_crate	target	operation	preparation	source_sha256	declared_types
12	database/src/repository/fulfillment/mod.rs	erp-fulfillment	crates/erp-fulfillment/src/repository/fulfillment/mod.rs	move-with-owned-repositories	01	6ab7ef59da190978a7afec9c2e343ef95efdc785fa31b938859f20bb94a7d6e9	FulfillmentRepository
12	database/src/repository/fulfillment/purchase_receipt.rs	erp-fulfillment	crates/erp-fulfillment/src/repository/fulfillment/purchase_receipt.rs	move-with-owned-repositories	01	7836a65d2191e98f1871a33272f70666a2c26b10d75043a42ca8e62f32435fc0	PurchaseReceiptRow,PurchaseReceiptFilter
12	database/src/repository/fulfillment/purchase_receipt_totals.rs	erp-fulfillment	crates/erp-fulfillment/src/repository/fulfillment/purchase_receipt_totals.rs	move-with-owned-repositories	01	009d9202b319d999c684b756b49d3390695ac97903125804aed473719e248ce7	PostedReceiptIdRow,QualifiedReceivedTotalRow
12	database/src/repository/fulfillment/service_fulfillment.rs	erp-fulfillment	crates/erp-fulfillment/src/repository/fulfillment/service_fulfillment.rs	move-with-owned-repositories	01	0be8600e95910f4f74930ba95dfcf7dcbd31cb80b148fa1644e6fc8168209a8b	ServiceFulfillmentRow,ServiceFulfillmentFilter
14	database/src/repository/integration_ops.rs	erp-integration	crates/erp-integration/src/repository/integration_ops.rs	move-with-owned-repositories	01	ea4bf102f930a40fb43b06b32f44c83c1c34e5e8fba5e5a4ff61bc6c5a36ee74	InboxMessageRow,InboxMessageFilter,IntegrationErrorTaskRow,IntegrationErrorTaskFilter,ReconciliationDifferenceRow,ReconciliationDifferenceFilter,ResolutionHistoryRow,IntegrationOpsRepository
14	database/src/repository/integration_ops/difference_resolution_batch.rs	erp-integration	crates/erp-integration/src/repository/integration_ops/difference_resolution_batch.rs	move-with-owned-repositories	01	fae1b09281af16b9b87808a0c460f582169c804eb544a5503f5e6136d6991ffe	-
08	database/src/repository/inventory/adjustment.rs	erp-inventory	crates/erp-inventory/src/repository/inventory/adjustment.rs	move-with-owned-repositories	01	41d8b7b65b64ab476401afc7877ef864ba36c4cd3a986bd34bd5f3ea9e8b36df	StockAdjustmentRow,StockAdjustmentFilter
08	database/src/repository/inventory/aggregate.rs	erp-inventory	crates/erp-inventory/src/repository/inventory/aggregate.rs	move-with-owned-repositories	01	ca2cdddd527edb7afe17980d226894f8bca1b8a5b8833e52834a93bfd603d0ca	-
08	database/src/repository/inventory/balance.rs	erp-inventory	crates/erp-inventory/src/repository/inventory/balance.rs	move-with-owned-repositories	01	9d41ed1666e871fb7f756fa555159eca32c547ca8deaf7519b85337d8d8762ac	StockBalanceRow,StockBalanceFilter
08	database/src/repository/inventory/mod.rs	erp-inventory	crates/erp-inventory/src/repository/inventory/mod.rs	move-with-owned-repositories	01	511cbebc3707b533aea534bdffaf0d13de77962cc84b24e2ff3a00133670db88	InventoryRepository
08	database/src/repository/inventory/movement.rs	erp-inventory	crates/erp-inventory/src/repository/inventory/movement.rs	move-with-owned-repositories	01	2801075a268bf01ac71ee64e1c983044f8e6e2c8f4e9a67315e2b2f2a9c34b6c	StockMovementRow,StockMovementFilter
08	database/src/repository/inventory/reservation.rs	erp-inventory	crates/erp-inventory/src/repository/inventory/reservation.rs	move-with-owned-repositories	01	f47e04b8998c4e63c4b6eb47794e16276bf57ecd6a8d7085fbb3e6776bec1fc1	StockReservationRow,StockReservationFilter
08	database/src/repository/inventory/shared.rs	erp-inventory	crates/erp-inventory/src/repository/inventory/shared.rs	move-with-owned-repositories	01	8f0a9de93e6bac4f4d8c0e22fbeb1342ce3e38e65668f1496c59fb5511926a0c	-
07	database/src/repository/legacy_import/apply_scope.rs	erp-import	crates/erp-import/src/repository/legacy_import/apply_scope.rs	move-with-owned-repositories	01	e7de09aa45c001ca2a6444991469091b13e6ba76fc2bbfbe48100fb812bde521	LegacyImportApplyScope
07	database/src/repository/legacy_import/failed_retry.rs	erp-import	crates/erp-import/src/repository/legacy_import/failed_retry.rs	move-with-owned-repositories	01	730a8606c440e2f09258af83e188e167691dd160b2a60b2a615dc6399003cc58	-
07	database/src/repository/legacy_import/mod.rs	erp-import	crates/erp-import/src/repository/legacy_import/mod.rs	move-with-owned-repositories	01	a798f74a2f7cc08c535d8b8514280f60cb551ac660931eeea1c95d2f2c18efbd	LegacyImportBatchRow,LegacyImportBatchFilter,LegacyImportRowRow,LegacyImportRowFilter,LegacyImportConfirmationRow,LegacyImportConfirmationFilter,LegacyImportRepository
07	database/src/repository/legacy_import/supersede_batch.rs	erp-import	crates/erp-import/src/repository/legacy_import/supersede_batch.rs	move-with-owned-repositories	01	a8e1d86b1c31c6be26e02c7c42bdbe6f131b22232b1359e3cae19c10ee3bf11c	-
17	database/src/repository/mod.rs			remove-legacy-registry	01-16	f0da3c4a9f51469a21cc68af29626549216b111b7361ff382374e85c2ad780d9	-
05	database/src/repository/party/address.rs	erp-party	crates/erp-party/src/repository/party/address.rs	move-with-owned-repositories	01	7d1b02199d45e6c28148c96decac78f23b5519a88097e16822838314532f332a	PartyAddressRow,PartyAddressFilter
05	database/src/repository/party/aggregate.rs	erp-party	crates/erp-party/src/repository/party/aggregate.rs	move-with-owned-repositories	01	8acd80a375a7dce317ddf927d4b3877abdee45ed220fed886c93db5ea20aaced	-
05	database/src/repository/party/bank_account.rs	erp-party	crates/erp-party/src/repository/party/bank_account.rs	move-with-owned-repositories	01	6856bee46b6a90d5a4fabdf9728be0c9b05715c81154db8e431b5925e7a2d1f7	PartyBankAccountRow,PartyBankAccountFilter
05	database/src/repository/party/contact.rs	erp-party	crates/erp-party/src/repository/party/contact.rs	move-with-owned-repositories	01	0aec82bd4cfe7f2417bf71b0eb57c032afbb98d73327aea9530b1218ff33edca	PartyContactRow,PartyContactFilter
05	database/src/repository/party/mod.rs	erp-party	crates/erp-party/src/repository/party/mod.rs	move-with-owned-repositories	01	072524eb5b50c8b456349c7fe6d66bde7eae2d6968b70d66d60d79cf13d560ed	PartyRepository
05	database/src/repository/party/record.rs	erp-party	crates/erp-party/src/repository/party/record.rs	move-with-owned-repositories	01	6553657347010ed9d0551c3e9665b73a7c7fa8969c804c9936ace5aea993c176	PartyRow,PartyFilter
05	database/src/repository/party/revision.rs	erp-party	crates/erp-party/src/repository/party/revision.rs	move-with-owned-repositories	01	6954d8223f57cc20755945ecd9824fa9d6efd706616265297161d173e6ab1766	PartyRevisionRow,PartyRevisionFilter
05	database/src/repository/party/shared.rs	erp-party	crates/erp-party/src/repository/party/shared.rs	move-with-owned-repositories	01	2035a16cdf806652ab55b76f3d61558b61a6d2e8af02a4c0c62eea3aa47db3e3	-
05	database/src/repository/party/tax_profile.rs	erp-party	crates/erp-party/src/repository/party/tax_profile.rs	move-with-owned-repositories	01	0ac90aeb45adf4447e40ad6bd7f73cd92552168b66544b97b2a5850c3b9e11f4	PartyTaxProfileRow,PartyTaxProfileFilter
09	database/src/repository/payable.rs	erp-finance	crates/erp-finance/src/repository/payable.rs	move-with-owned-repositories	01	778b5a8b0854b0bfc4b4acf387912b610282e14dfc5db7c1b6f6e4b94268bc81	PayableRepository
09	database/src/repository/payable/account/invoicing.rs	erp-finance	crates/erp-finance/src/repository/payable/account/invoicing.rs	move-with-owned-repositories	01	53973500facd832a91c5cd0c3e412b0c9f60dd7c3d7aa7b0de1d577af6acb7f2	-
09	database/src/repository/payable/account/mod.rs	erp-finance	crates/erp-finance/src/repository/payable/account/mod.rs	move-with-owned-repositories	01	306614b29cb8b718d821a337376dd1bb62fce8888024ce143ca7352140180225	SettlementBatchResult,InvoicingBatchResult,PayableAccountRow,PayableAccountFilter
09	database/src/repository/payable/account/query.rs	erp-finance	crates/erp-finance/src/repository/payable/account/query.rs	move-with-owned-repositories	01	b183272b16f16f3bdb4593b1dedd265f8815632b7c9f92631a5c0e4735ad51c6	-
09	database/src/repository/payable/account/settlement.rs	erp-finance	crates/erp-finance/src/repository/payable/account/settlement.rs	move-with-owned-repositories	01	5d88656aff7e462957e7efc3779bf686bb7492105840eccbacefbc4c0a7a4d04	-
09	database/src/repository/payable/account/tests.rs	erp-finance	crates/erp-finance/src/repository/payable/account/tests.rs	move-with-owned-repositories	01	046fef403b047a78a894f0e39036db2d53e524b84f1d2e6ab651ad94efa08618	-
09	database/src/repository/payable/account/write.rs	erp-finance	crates/erp-finance/src/repository/payable/account/write.rs	move-with-owned-repositories	01	e03d8a77c5ff45f6fc833df62154e1bc7ced6c74da01ecc8eb410b4ff8f4a979	-
09	database/src/repository/payable/allocation.rs	erp-finance	crates/erp-finance/src/repository/payable/allocation.rs	move-with-owned-repositories	01	0ab187b625f3f63fdea6d4bcf60d6fa65b7d85135d9ab2ad5add6cf8a014c5f1	PurchaseInvoiceAllocationFilter
09	database/src/repository/payable/command.rs	erp-finance	crates/erp-finance/src/repository/payable/command.rs	move-with-owned-repositories	01	18fc94ca0f1fb915c938d2dd20d3b05ae3410ae10fd4d3a05e9a384869466583	-
09	database/src/repository/payable/entry.rs	erp-finance	crates/erp-finance/src/repository/payable/entry.rs	move-with-owned-repositories	01	0a1687cc9d0809461f0c35cc36b3ed0aa298b543a26aa00fd528b9584a283c06	AccountDueDateRow,IncreaseDueDateRow
09	database/src/repository/payable/payment.rs	erp-finance	crates/erp-finance/src/repository/payable/payment.rs	move-with-owned-repositories	01	38238bae202d73e202e08b68b1caf9681cb7b7b2891e465c35053fadfdf47618	SupplierPaymentRow,SupplierPaymentFilter
11	database/src/repository/procurement_responsibility/catalog.rs	erp-procurement	crates/erp-procurement/src/repository/procurement_responsibility/catalog.rs	move-with-owned-repositories	01	61b7ddecdaea37ae6055130e5b4062f7ab9e7fed56929e441001a7a7c8f1a9e8	-
11	database/src/repository/procurement_responsibility/ids.rs	erp-procurement	crates/erp-procurement/src/repository/procurement_responsibility/ids.rs	move-with-owned-repositories	01	b13026d4e0c23a1c14ded8469a55a4004268a7c4ddeb140303993f97f0741cfd	-
11	database/src/repository/procurement_responsibility/isolation_tests.rs	erp-procurement	crates/erp-procurement/src/repository/procurement_responsibility/isolation_tests.rs	move-with-owned-repositories	01	1d25275c09670d329211368a60d502c8ae1acb9b4617047c7fb58f0d74eb4413	-
11	database/src/repository/procurement_responsibility/list.rs	erp-procurement	crates/erp-procurement/src/repository/procurement_responsibility/list.rs	move-with-owned-repositories	01	42efa82f84fc16061175b28fada2323a50c7288e474a274d4b441b5a3d2aae56	-
11	database/src/repository/procurement_responsibility/mod.rs	erp-procurement	crates/erp-procurement/src/repository/procurement_responsibility/mod.rs	move-with-owned-repositories	01	de1a901c94c2633c6feb5f65d0c17f23be94b547fba2ec55856821eb80389600	ProcurementResponsibilityRuleFilter
11	database/src/repository/procurement_responsibility/query.rs	erp-procurement	crates/erp-procurement/src/repository/procurement_responsibility/query.rs	move-with-owned-repositories	01	319f6d066fc4a9f9e7d13294a1802c126b7cf6edabb6fe802bde8331f1237b91	-
11	database/src/repository/procurement_responsibility/rule_list_isolation_tests.rs	erp-procurement	crates/erp-procurement/src/repository/procurement_responsibility/rule_list_isolation_tests.rs	move-with-owned-repositories	01	8210d10ed9fa47fce76b24a4d09fcf8ee505f938622701cd4a3ab9495952abac	-
11	database/src/repository/purchase_order/allocation.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/allocation.rs	move-with-owned-repositories	01	99d71156ea0e653ea127b35ef60d55a0b8b2d12ea979961771f1d025628b4c51	-
11	database/src/repository/purchase_order/center_facts.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/center_facts.rs	move-with-owned-repositories	01	5c6496e00e5c0830cfd03c2555aad20e4cb6304fdf8d9d9aa5c326519f4ad381	PurchaseOrderCenterFacts
11	database/src/repository/purchase_order/change.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/change.rs	move-with-owned-repositories	01	bca5a0ee606386925e6d2ac7bff15ed1b12d5395c05a38827f023176168b7b7a	-
11	database/src/repository/purchase_order/common.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/common.rs	move-with-owned-repositories	01	14ec4edd0a442174435dcd062394d8e587186ea430e5ee977dced3f649667bf2	-
11	database/src/repository/purchase_order/coverage.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/coverage.rs	move-with-owned-repositories	01	7fd4781b5ecf3202a1d62200c2ad56f480d85b788df7efc848000c283960a3b1	-
11	database/src/repository/purchase_order/creation_basis.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/creation_basis.rs	move-with-owned-repositories	01	98ca3ea018b59e99ae729b8af91e7fc1dbc24cf5c2fe56b09e24f406129e4cb8	-
11	database/src/repository/purchase_order/list_facts.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/list_facts.rs	move-with-owned-repositories	01	e5cf7cdee8a4a99c61ef8fc8789c0c37d13fb28ef9edd6b909096da1e8241c92	PurchaseOrderListFacts
11	database/src/repository/purchase_order/mod.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/mod.rs	move-with-owned-repositories	01	d6da0d548d8be1d138bf110011fe89143939a8db0fb213d28f3071c8ae0d062d	PurchaseOrderRepository
11	database/src/repository/purchase_order/order.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/order.rs	move-with-owned-repositories	01	15fc45e5fc739eed12530306f34158d871ed32dbaa0e874d2bbc174beaf4ae81	PurchaseOrderRow,PurchaseOrderNoRow,PurchaseOrderFilter
11	database/src/repository/purchase_order/revision.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/revision.rs	move-with-owned-repositories	01	043e291becee45dcc112cd0c5da7ff771d05f1c402d21b47fa7adf62734fb445	-
11	database/src/repository/purchase_order/submission.rs	erp-procurement	crates/erp-procurement/src/repository/purchase_order/submission.rs	move-with-owned-repositories	01	224aacbb9fd700a06731af7a5f1755bcd83d7ebafc0bc785bca75c3ce53d5e49	PurchaseOrderSubmissionFilter
09	database/src/repository/receivable.rs	erp-finance	crates/erp-finance/src/repository/receivable.rs	move-with-owned-repositories	01	febd50618bd770d97e27598b73283fd95f0af4fdf6caa1c23000ea10396a709a	ReceivableRepository
09	database/src/repository/receivable/account.rs	erp-finance	crates/erp-finance/src/repository/receivable/account.rs	move-with-owned-repositories	01	2cf4dff7e0180c13f5810b0a152971696499fbab8447ef731ab10577be201c87	ReceivableAccountRow,InvoicingBatchResult,SettlementBatchResult,ReceivableAccountFilter
09	database/src/repository/receivable/command.rs	erp-finance	crates/erp-finance/src/repository/receivable/command.rs	move-with-owned-repositories	01	acdcf273f92e307161c546090b1187a1f90cfe561e823aab846817c9ee4e2858	ReceivableListScope,ScopedCustomerReceiptQuery,ScopedInvoiceQuery
09	database/src/repository/receivable/entry.rs	erp-finance	crates/erp-finance/src/repository/receivable/entry.rs	move-with-owned-repositories	01	c03159111cc37fdd6c9e65d8c9193a34a00e671831fe8b0b334fc9f5b58b4585	AccountDueDateRow
09	database/src/repository/receivable/invoice.rs	erp-finance	crates/erp-finance/src/repository/receivable/invoice.rs	move-with-owned-repositories	01	906401a80939b507aa6fb241eb88ae5a3ed08fae93e5b84fe2dc970ecc9351fa	InvoiceRow,InvoiceFilter
09	database/src/repository/receivable/receipt.rs	erp-finance	crates/erp-finance/src/repository/receivable/receipt.rs	move-with-owned-repositories	01	cadc3fbba881de15f2e8a5e5fda3d7775ec619b34d7eff10ccc7e1cc6ad53406	CustomerReceiptRow,CustomerReceiptFilter
09	database/src/repository/receivable_card_funds.rs	erp-finance	crates/erp-finance/src/repository/receivable_card_funds.rs	move-with-owned-repositories	01	bef4fe4850d975f5d70ec5be399bb6e3d1e440fae47dccccef838f91ce699235	CardFundsSnapshotFacts
09	database/src/repository/receivable_sales_order_summary.rs	erp-finance	crates/erp-finance/src/repository/receivable_sales_order_summary.rs	move-with-owned-repositories	01	4657cb2626944cf086f44b083a66917f5f0285ef4174348a528381a1023df7d8	SalesOrderAmountSummaryRow
01	database/src/repository/regex_filter.rs	persistence-core	crates/persistence-core/src/repository/regex_filter.rs	split-owned-repositories		4448460ac6980814a095c64f478585c47c6e681e16a31be264e2e47732b9c4c7	-
13	database/src/repository/returns.rs	erp-returns	crates/erp-returns/src/repository/returns.rs	move-with-owned-repositories	01	03caa39b1b417ea7fd38e9a8adba2e52a0feb3ede6f11d574065410e12e01b6f	SalesReturnCaseRow,SalesReturnCaseFilter,PurchaseReturnOrderRow,PurchaseReturnOrderFilter,CustomerRefundRow,CustomerRefundFilter,ReturnsRepository
13	database/src/repository/returns_customer_refund_search.rs	erp-returns	crates/erp-returns/src/repository/returns_customer_refund_search.rs	move-with-owned-repositories	01	985451ba06763d8b1f8d5c7068a6d5c58d2235af8976993ea68b6b52ff3a7f08	-
13	database/src/repository/returns_posted_totals.rs	erp-returns	crates/erp-returns/src/repository/returns_posted_totals.rs	move-with-owned-repositories	01	1d181b29350582ab774cbea477ade1e6011babb460ec99db865d87c292aaaf2f	PostedAmountTotalRow
02	database/src/repository/role.rs	erp-identity	crates/erp-identity/src/repository/role.rs	move-with-owned-repositories	01	b8e72d06bfbe65aca6c2c8a334f5c22e846230d0503052f4727db31b760a5cf9	-
10	database/src/repository/sales_order/mod.rs	erp-sales	crates/erp-sales/src/repository/sales_order/mod.rs	move-with-owned-repositories	01	44f693d993c3526a9716674ee33e8a3859e02d7268310a3671f17d7a5dce0191	SalesOrderRepository
10	database/src/repository/sales_order/order.rs	erp-sales	crates/erp-sales/src/repository/sales_order/order.rs	move-with-owned-repositories	01	17fa1e9b2845b21aeda07b939eef79ca9649c1ee1647a89f9bff1e477e98ca79	SalesOrderRow,SalesOrderFilter,SalesOrderIdRow
10	database/src/repository/sales_order/revision.rs	erp-sales	crates/erp-sales/src/repository/sales_order/revision.rs	move-with-owned-repositories	01	f99f4ad71576ae2e6456b079cc49af6044009d5c476323b62ffeb70254485b42	SalesOrderRevisionNoRow
10	database/src/repository/sales_order/submission.rs	erp-sales	crates/erp-sales/src/repository/sales_order/submission.rs	move-with-owned-repositories	01	bf8c797e34025b2fbe404c58207c3b202eb4e644bff2cedad1a874a525efadea	SubmissionFilter
